GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
DOLPP1,0.1047200732,0.0,0.0,0.0,0.2663131026,0.3317443752,0.0,0.1067408011,0.101189794
PDIA6,0.0691365417,0.333808243,0.0,0.0,0.1241125475,0.2058028441,0.0,0.0765013652,0.1011701927
STT3A,0.1756097052,0.0,0.0,0.0,0.2494673666,0.1492404749,0.0,0.2345065519,0.1011030123
GIT1,0.2104707081,0.0349083988,0.0,0.020527295768260956,0.2444593236,0.1692894346,0.0,0.1263671563,0.1007527896
BNIP1,0.2493682642,0.1352931467,0.0,0.0,0.1324098187,0.1590799347,0.0,0.1290338648,0.1006481286
RAB24,0.1216253163,0.0342526369,0.0,0.21765142679214478,0.0571785235,0.237746437,0.0,0.1348096505,0.1004079989
RAB6A,0.3315578051,0.030154638,0.0,0.0,0.0533111627,0.1371188947,0.0398755128,0.2100585571,0.1002595713
HSPA1L,0.337981693,0.0381955628,0.0,0.04717264696955681,0.1854898508,0.0500170985,0.0,0.142900857,0.1002197136
PIGM,0.3391134439,0.065983298,0.0,0.004221790470182896,0.0530598511,0.2998714568,0.0,0.0341744091,0.0995530312
PDIA4,0.0735294075,0.3671977116,0.0,0.0,0.1606243355,0.1909316844,0.0,0.0035787167,0.099482732
RAB29,0.4124217957,0.2037755741,0.0,0.0,0.0085262806,0.095727511,0.0204482014,0.050702872,0.0989502794
AGR3,0.3062166752,0.2458667391,0.0,0.0,0.0020898682,0.160014505,0.0154490052,0.0618110201,0.0989309766
AP1B1,0.2976716598,0.0,0.0,0.12823906540870667,0.0356821309,0.1162479744,0.0,0.2074189485,0.0981574724
NPLOC4,0.145741577,0.0594822946,0.0,0.11025996506214142,0.2811747398,0.1226669512,0.0,0.0645789012,0.0979880536
ERO1B,0.1447658541,0.1712093919,0.0,0.0,0.0608347093,0.1010859439,0.0453307245,0.2580122361,0.0976548575
TRAPPC9,0.1394149222,0.0654712207,0.0,0.007487103343009949,0.2263729413,0.1773857758,0.0,0.1612238418,0.0971694756
SSR1,0.2812988108,0.1505768586,0.0,0.003356697503477335,0.0381425119,0.1626184549,0.0,0.1411818272,0.0971468951
ARF3,0.3613415243,0.0,0.0,0.0,0.1381314653,0.1619360722,0.0,0.1103246847,0.0964667183
GPLD1,0.2601462252,0.0373851087,0.0,0.0,0.0047645973,0.2987457508,0.0,0.1677450458,0.096098341
CLTB,0.181704255,0.1759327698,0.0,0.04441395401954651,0.0637048671,0.1795939696,0.0,0.1220305773,0.0959225491
ALG1,0.4180270111,0.1734713824,0.0,0.0,0.0158308532,0.0243688249,0.0,0.126339374,0.0947546807
TMX1,0.1307189467,0.0346081343,0.0,0.0,0.2575335758,0.2428423452,0.0,0.0914356618,0.094642333
RAD23B,0.2873777976,0.2161171267,0.0,0.014143460430204868,0.1367621403,0.0856709571,0.0,0.0155388974,0.0944512974
RAB42,0.4665249328,0.0399092528,0.0,0.0,0.0678500872,0.1018144466,0.0,0.0747310151,0.0938537168
RAB11FIP4,0.4210414167,0.1606611604,0.0,0.0,0.034235473,0.0992286483,0.0,0.0299078315,0.0931343162
LARGE1,0.3346647108,0.1490287281,0.0,0.0,0.0535039726,0.1027815582,0.0,0.104195328,0.0930217872
TBC1D22A,0.3142931964,0.1096841462,0.0,0.011372513137757778,0.1630211782,0.0945385528,0.0,0.0477668484,0.0925845544
WDR38,0.5321460627,0.014459303,0.0,0.009249809198081493,0.0,0.0592010066,0.0280987897,0.0919232541,0.0918847782
SEC24B,0.5402411578,0.0,0.0,0.0,0.105278927,0.080894193,0.0,0.0083573431,0.0918464526
ACAP1,0.0,0.5278506022,0.0,0.0,0.0072947299,0.1389392206,0.0,0.057856657,0.0914926512
TBC1D2,0.2143851244,0.0,0.0,0.0416833832859993,0.1684524514,0.143397875,0.0,0.1616739491,0.0911990979
SEC61A1,0.1716511421,0.1067354949,0.0,0.007410270627588034,0.233911366,0.1219141693,0.0,0.0740470308,0.0894586842
SEC13,0.0610021751,0.2584360719,0.0,0.0,0.0205517738,0.3047985249,0.0,0.0702447006,0.0893791558
UBQLN2,0.3259583021,0.1187063892,0.0,0.0,0.0200409868,0.1409221818,0.0,0.1045581891,0.0887732561
GALNT16,0.5917368707,0.0723848695,0.0,0.0,0.0057745767,0.0248265117,0.0,0.0131250055,0.0884809793
RAB13,0.459600573,0.0,0.0,0.0,0.076914391,0.0685362799,0.0,0.1023065131,0.0884197196
DERL2,0.227727754,0.0,0.0,0.29550474882125854,0.0072423231,0.1102850888,0.0,0.0655012984,0.0882826516
DPM2,0.2741224727,0.0393864517,0.0,0.17538093030452728,0.0910448178,0.0984516277,0.0,0.0267592023,0.0881431878
GXYLT2,0.3342389686,0.0674186678,0.0,0.007434411905705929,0.0952689303,0.1473953165,0.0,0.0514792268,0.0879044402
SRP19,0.234004536,0.2292874791,0.0,0.0,0.1324466345,0.0145431462,0.0,0.092690063,0.0878714824
ARHGAP5,0.4737276995,0.0784533437,0.0,0.0,0.0159584358,0.0956995896,0.0,0.0380052041,0.0877305341
RAB3D,0.4380238515,0.0274930408,0.0,0.022563576698303223,0.0501519765,0.038903446,0.0021078315,0.1211274515,0.0875463968
AP3S2,0.204495928,0.0666023495,0.0,0.0,0.1628862301,0.2245547465,0.0,0.0395798528,0.0872648884
RPN1,0.5505889188,0.0,0.0,0.024821769446134567,0.0126928315,0.0588735344,0.0,0.0503208471,0.0871622377
TOR1A,0.5122129753,0.1198038992,0.0,0.0,0.0321963275,0.0310254432,0.0,0.0017010328,0.0871174598
HERPUD1,0.0610021751,0.3532739573,0.0,0.15353654325008392,0.0458774048,0.0693145066,0.0,0.0128234292,0.086978502
ALG13,0.1060809884,0.1027453147,0.0,0.011489077471196651,0.2786335768,0.1072740794,0.0,0.0873022968,0.0866906667
GALNT6,0.1578356798,0.220663225,0.0,0.0,0.0165250687,0.0361500739,0.1474327077,0.1103957302,0.0861253107
ALG11,0.25187304,0.0891102749,0.0,0.0069001526571810246,0.0010203501,0.1761321753,0.0,0.1639078204,0.0861179767
EVI5,0.2384545235,0.1315188952,0.0,0.0,0.1428367498,0.0228125957,0.0,0.152275285,0.0859872562
ROCK1,0.201888151,0.1995362297,0.0,0.0,0.1365017957,0.0456071458,0.0,0.1030954413,0.0858285954
UBXN6,0.2884979934,0.0772763864,0.0,0.0,0.1463207035,0.0735935703,0.0,0.0979633548,0.085456501
COPB2,0.3444454926,0.0348851429,0.0,0.015528155490756035,0.1464964804,0.1006607774,0.0,0.0348668006,0.0846103562
RAB9A,0.3231206407,0.0387201569,0.0,0.0,0.1062770501,0.179461129,0.0,0.029030281,0.0845761572
RRBP1,0.1546952607,0.3155714575,0.0,0.0,0.042564431,0.0233553751,0.0535979196,0.0868241469,0.0845760738
RAB23,0.1419995077,0.3800998001,0.0,0.012030857615172863,0.0737567919,0.0107766116,0.0,0.0564074179,0.0843838734
ARFIP1,0.1453734045,0.1015776171,0.0,0.10993561893701553,0.1165782489,0.1267304934,0.0,0.0731049408,0.0841625405
CALR,0.290723643,0.047571202,0.0,0.024911750108003616,0.0318120254,0.2543969139,0.0,0.0190024554,0.0835522487
GGA3,0.3467914755,0.085205201,0.0,0.13180707395076752,0.0595633545,0.0277309065,0.0,0.0127129695,0.0829763726
ACAP3,0.2538694179,0.0663608843,0.0,0.0,0.2413969242,0.0330365444,0.0,0.0681726505,0.0828545527
TBC1D20,0.10207294,0.1011422471,0.0,0.0,0.2651529324,0.1556694017,0.0,0.0380355259,0.0827591309
PICK1,0.3363729075,0.0,0.0,0.0,0.0591966415,0.2504320535,0.0,0.0073338452,0.081666931
LMAN2,0.0923505151,0.3861221372,0.0,0.0,0.0380187554,0.08695173,0.0,0.0444416792,0.0809856021
VAMP1,0.4427825188,0.0,0.0,0.016559582203626633,0.0028877012,0.0815019912,0.0,0.097104806,0.0801045749
WFS1,0.0991285346,0.1317101856,0.0,0.0,0.0358248838,0.1337556219,0.0014025642,0.2311703835,0.0791240217
UBE2J1,0.4344717875,0.0395022942,0.0,0.0,0.0600016557,0.087066677,0.0,0.0116745896,0.0790896255
APPL1,0.1423384086,0.0,0.0,0.0,0.0762440352,0.1269243047,0.0506259146,0.2360754726,0.079026017
UBE2J2,0.2751723013,0.113060324,0.0,0.15706045925617218,0.0460137014,0.006369603,0.0,0.0306108404,0.0785359037
UGGT2,0.1938926044,0.0392849092,0.0,0.0,0.0090447634,0.2278410211,0.0,0.1516892399,0.0777190672
ALG6,0.1723530355,0.0,0.0,0.0,0.2229537961,0.2224229854,0.0,0.0015200009,0.0774062272
RAB1A,0.2896108167,0.1266073979,0.0,0.0,0.0936802567,0.0526423183,0.0,0.0423355553,0.0756095431
PIGN,0.2131436492,0.0936358896,0.0,0.002010475378483534,0.1758455645,0.0815622719,0.0,0.0369231117,0.0753901203
SYVN1,0.1175594052,0.2992104244,0.0,0.046136993914842606,0.1155139837,0.0132151742,0.0,0.002933358,0.0743211674
FUT8,0.2920910939,0.0,0.0,0.018942583352327347,0.0390972319,0.1490712963,0.0,0.092107591,0.0739137246
VAMP4,0.211186701,0.0450484219,0.0,0.10286974161863327,0.0053426987,0.036932296,0.0,0.1892327437,0.0738265754
TMED8,0.162672467,0.0415202137,0.0,0.0,0.1846164261,0.0524932766,0.0,0.1400390076,0.0726676739
PARK2,0.1731164826,0.098751411,0.0,0.0,0.1130028006,0.0421712718,0.0,0.154048688,0.0726363318
AMFR,0.2782173014,0.0369676175,0.0,0.0,0.0612484839,0.0193405795,0.0447544713,0.1389786997,0.0724383942
SEC31A,0.285091382,0.0516285465,0.0,0.0,0.0749195115,0.0515175024,0.0,0.1117925297,0.071868684
YWHAQ,0.2845447779,0.108229611,0.0,0.03426402062177658,0.1133442961,0.0087317755,0.0,0.0250791916,0.0717742091
RAB36,0.2829649388,0.0,0.0,0.06438347697257996,0.1005444335,0.0386918538,0.0,0.085433084,0.0715022234
USP6NL,0.2608529823,0.1364468984,0.0,0.0,0.0298827297,0.1427243744,0.0,0.0008627078,0.0713462116
INPP5B,0.1245461076,0.0629238805,0.0,0.0707506388425827,0.0119597166,0.0928877144,0.0,0.2065097677,0.0711972282
STX2,0.2203085311,0.120684269,0.0,0.0,0.1422563528,0.0643041148,0.0,0.0160961994,0.0704561834
RAB18,0.2328370085,0.0676209025,0.0,0.04557982459664345,0.0712948891,0.1065355813,0.0,0.0390851036,0.0703691637
RAB14,0.2286211012,0.0122686787,0.0,0.0,0.005685649,0.3118596652,0.0,0.0034487506,0.0702354806
AP1G1,0.1283976885,0.0,0.0,0.0,0.1831861047,0.2133161646,0.0,0.0342881166,0.0698985093
PIGX,0.26578167,0.0369199868,0.0,0.0,0.1631751806,0.0489051739,0.0,0.0438110398,0.0698241314
GOSR2,0.2244306429,0.0,0.0,0.0,0.0548848183,0.2098240077,0.0,0.0686696281,0.0697261371
ANKFY1,0.1037084957,0.1072835983,0.0,0.0674046203494072,0.2048114533,0.0554969955,0.0,0.0182049745,0.0696137672
MON1A,0.1836419647,0.0392052845,0.0,0.0040476699359714985,0.2124314189,0.0322821136,0.0,0.0812154782,0.0691029912
RPN2,0.0847817267,0.159300166,0.0,0.0,0.1301702405,0.142989671,0.0,0.0349252814,0.0690208857
ERP44,0.2033405838,0.124230245,0.0,0.0,0.1080980385,0.0776333736,0.0,0.031173496,0.0680594671
RUFY1,0.1972191095,0.0693178733,0.0,0.0,0.1344233584,0.1311444536,0.0,0.0080627093,0.067520938
RAB28,0.2220614305,0.0,0.0,0.0,0.1904175329,0.0331054226,0.0,0.0859213656,0.0664382189
PLIN3,0.3415096106,0.0,0.0,0.0,0.0645405373,0.0696743224,0.0,0.0327283904,0.0635566076
PGAP1,0.2293254706,0.1294051504,0.0,0.0,0.037935792,0.078614413,0.0,0.0307230993,0.0632504907
ARFGEF2,0.1089324556,0.0190471334,0.0,0.0,0.1290638051,0.0930585191,0.0,0.154688232,0.0630987682
EXOC2,0.3142128015,0.0,0.0,0.09696432948112488,0.0108942648,0.0577842613,0.0,0.018437924,0.0622866976
GMCL1,0.2017971134,0.0,0.0,0.0,0.2163565069,0.0719608712,0.0,0.0073371031,0.0621814493
USP6,0.2573529263,0.0,0.0,0.0,0.0102198709,0.1583394076,0.0,0.0700251122,0.0619921646
ATF4,0.3150675775,0.0349054699,0.0,0.03463512659072876,0.0114743635,0.0313290466,0.0,0.0684777747,0.0619861698
SIL1,0.3101402613,0.0,0.0,0.0,0.0580876598,0.0370986228,0.0,0.0869951476,0.0615402114
MAN1A1,0.0,0.0,0.0,0.0,0.1218265193,0.0487246294,0.0945417428,0.2253023223,0.0612994017
GANAB,0.1446532233,0.0360095291,0.0,0.0,0.0640386673,0.1928856983,0.0,0.0508979564,0.0610606343
AP3M1,0.3039799531,0.0,0.0,0.0,0.0639306924,0.1168032731,0.0,0.0,0.0605892398
DPM3,0.2961475443,0.0390522869,0.0,0.0,0.0668728538,0.0171585592,0.0,0.0610987683,0.0600412516
GBF1,0.3189749881,0.0996714268,0.0,0.005750506184995174,0.001252298,0.0423826622,0.0,0.0055338345,0.0591957145
PDIA5,0.0,0.0200268138,0.0,0.0,0.0241738919,0.2837069757,0.0,0.1452104737,0.0591397694
RAB40A,0.1734490579,0.0,0.0,0.0,0.1524505233,0.0686098823,0.0,0.0757854971,0.0587868701
DNMBP,0.1697035619,0.1706741847,0.0,0.00505801709368825,0.0105772621,0.0251168649,0.0,0.0829370115,0.0580083628
SNAP29,0.1282316556,0.0424423818,0.0,0.0,0.0405925523,0.2017558764,0.0,0.050903046,0.057990689
ARHGDIA,0.0145243274,0.3332695952,0.0,0.0,0.060779077,0.0112657099,0.0,0.0320477644,0.0564858092
TRAPPC1,0.1741280115,0.0590837867,0.0,0.11389757692813873,0.0001653011,0.0942720094,0.0,0.0086581782,0.056275608
ALG9,0.2162419276,0.1578459667,0.0,0.0,0.0020307209,0.0430174977,0.0,0.0310632001,0.0562749141
TBC1D17,0.2959564217,0.0439313584,0.0,0.0,0.0489621481,0.0201905301,0.0,0.0391601128,0.0560250714
ARF5,0.2264408988,0.0324511791,0.0,0.0,0.1184351291,0.0333863403,0.0,0.0319219067,0.0553294318
UBXN2A,0.1765944394,0.0,0.0,0.0,0.2015968573,0.0434428246,0.0,0.0204329424,0.055258383
TBC1D15,0.233206232,0.0842100143,0.0,0.0,0.0111440199,0.0515594699,0.0,0.0290056748,0.0511406764
TMX4,0.1121096522,0.0362857847,0.0,0.03531450778245926,0.0075136508,0.1419109688,0.0,0.0725202565,0.0507068526
MARCH6,0.0514705853,0.0,0.0,0.0,0.0941426913,0.19471527,0.0,0.0582862429,0.0498268487
LMAN1,0.1833050019,0.0,0.0,0.0,0.1260740359,0.0861487118,0.0,0.0014220438,0.0496187242
STX5,0.2965589987,0.0,0.0,0.0,0.0348304326,0.0297650052,0.0,0.0290713923,0.0487782286
B4GALNT2,0.0431841997,0.0,0.0,0.07326915860176086,0.0578200011,0.0770561108,0.004112033,0.0997950705,0.0444045717
SEC23A,0.060565612,0.1256185924,0.0,0.0,0.0842203218,0.0467576662,0.0,0.0234586782,0.0425776088
RASEF,0.1803870513,0.0,0.0,0.0,0.0464546396,0.0580624386,0.0,0.0171514901,0.0377569524
RAB39B,0.0399419004,0.0200268138,0.0,0.012425730004906654,0.0520386136,0.1023298063,0.0,0.0668989124,0.0367077221
CTBP1,0.1880396083,0.0395898715,0.0,0.0,0.0236676619,0.0160506788,0.0,0.0071852843,0.0343166381
GALNTL6,0.1270878649,0.064732048,0.0,0.0,0.0202782313,0.0277802388,0.0,0.0173080844,0.0321483084
DNAJB2,0.0580973097,0.0,0.0,0.0,0.0371722866,0.0007544271,0.0,0.0124883683,0.013564049
