GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
CYTH3,0.1311889551,0.0665165309,0.0,0.009742964059114456,0.1286952609,0.0055818436,0.0361798445,0.2397609671,0.0772082958
TBC1D13,0.245003892,0.0432629537,0.0,0.0,0.1795857298,0.0003436017,0.0,0.145922607,0.076764848
TOR1A,0.4570571791,0.0,0.0,0.0,0.0218215547,0.1109146169,0.0,0.0221576543,0.0764938756
ACAP1,0.230580103,0.1253969066,0.0,0.0,0.0334663547,0.1224115995,0.0,0.0993070275,0.0763952489
STX8,0.1475625258,0.1408767472,0.0,0.006440931931138039,0.0661274209,0.06398446,0.0,0.1847171632,0.0762136561
PIGZ,0.269738396,0.0512563039,0.0,0.0,0.0757264218,0.1928069787,0.0,0.0178723293,0.0759250537
EXOC2,0.2391732894,0.1921072834,0.0,0.0,0.1076733538,0.0572617266,0.0,0.0025001701,0.0748394779
FBXO6,0.2006061664,0.0775192666,0.0,0.0,0.0824201206,0.1869160034,0.0,0.049329602,0.0745988949
RAB36,0.1968922509,0.2423975159,0.0,7.73482970544137e-05,0.062264845,0.01778662,0.0,0.0745798303,0.0742498013
SELENOS,0.1608961179,0.043640873,0.0,0.0,0.279992541,0.0063825775,0.0,0.1026316143,0.0741929655
ALG3,0.2011032581,0.043212674,0.0,0.08819258213043213,0.065228353,0.0941585336,0.0,0.0991381015,0.0738791878
DNAJC6,0.2056715916,0.0836492403,0.0,0.0,0.0924340943,0.1842067294,0.0,0.0236373148,0.0736998713
SPCS3,0.2720364806,0.0505212768,0.0,0.2078806757926941,0.0319422061,0.0133702599,0.0,0.0120252739,0.0734720216
DDOST,0.0824838874,0.18592232,0.0,0.0071620759554207325,0.1610065957,0.1432177725,0.0,0.0077733805,0.073445754
SRP72,0.3537883492,0.0,0.0,0.0,0.0148084193,0.0915839897,0.0,0.1273484171,0.0734411469
TBC1D9,0.1272175547,0.0454352925,0.0,0.0,0.0241780946,0.1563703508,0.0,0.2267425857,0.0724929848
EEA1,0.2470107493,0.2264471693,0.0,0.0,0.000801351,0.0095272992,0.0,0.095723834,0.0724388004
TMED10,0.1302930196,0.367480903,0.0,0.0,0.0397765254,0.0287817719,0.0,0.0114964817,0.0722285877
UBQLN2,0.309335944,0.050718466,0.0,0.0,0.1598376815,0.0134110599,0.0,0.0434769889,0.0720975175
EXOC5,0.1646866849,0.0,0.0,0.0,0.1715202785,0.1440089551,0.0,0.0953990907,0.0719518762
PIGG,0.2227792402,0.1367528283,0.0,0.08867739886045456,0.0174351784,0.0694931558,0.0,0.0396212423,0.0718448805
TMX3,0.2998787463,0.0230353018,0.0,0.1864822655916214,0.0424532675,0.0149501845,0.0,0.0066520616,0.0716814784
RAB11FIP1,0.1813804923,0.1108017281,0.0,0.1507244110107422,0.0018942241,0.0169976463,0.0365754478,0.0742199635,0.0715742391
STX3,0.1707192494,0.0,0.0,0.0,0.104157588,0.1548973464,0.0,0.13855304,0.071040903
RNF185,0.0967822676,0.0,0.0,0.0,0.1389769409,0.1455493008,0.0,0.1865138183,0.070977791
DPP6,0.1903672718,0.2484305127,0.0,0.0,0.0323938641,0.091941659,0.0,0.0013535644,0.070560859
ALG8,0.3056285563,0.0462191592,0.0,0.016826286911964417,0.0701448734,0.0280449518,0.0,0.0974454772,0.0705386631
EXOC1,0.3062638931,0.0866080444,0.0,0.07229231297969818,0.014622703,0.0368918514,0.0,0.0466318388,0.0704138305
VTI1B,0.0197015655,0.3119610375,0.0,0.03819221258163452,0.0004258882,0.118712625,0.0,0.0733052641,0.0702873241
TBC1D4,0.4317463243,0.0480461986,0.0,0.0,0.0315912106,0.0151394315,0.0,0.0354732715,0.0702495546
TMED8,0.2694509908,0.0,0.0,0.09867561608552933,0.0961030282,0.0803969927,0.0,0.0164963488,0.0701403721
PDIA6,0.1793782665,0.0,0.0,0.0,0.135818761,0.0968114592,0.0,0.1490663886,0.0701343594
TRAPPC6A,0.2515825286,0.0,0.0,0.13953997194766998,0.1085692753,0.0080510594,0.0,0.0523712688,0.070014263
TMX4,0.1880022059,0.0462342053,0.0,0.0,0.2473310748,0.0414962286,0.0,0.0323564208,0.0694275169
SEC23A,0.1050335388,0.0360524615,0.0,0.0,0.0,0.198331145,0.0,0.2107830627,0.068775026
SGSM1,0.3413588755,0.0719058755,0.0,0.0,0.0460276318,0.0344658403,0.0,0.0522757598,0.0682542479
RAB23,0.134702363,0.2659273242,0.0,0.0,0.0163128667,0.0129322729,0.0,0.1156338712,0.0681885872
PIGL,0.2097074198,0.1508374039,0.0,0.03670985996723175,0.022312019,0.0796479978,0.0,0.0462616555,0.0681845445
ALG1,0.1439162144,0.147806997,0.0,0.0,0.201562201,0.0224281897,0.0,0.0292510792,0.0681205852
COG6,0.0445209023,0.1030862994,0.0,0.0,0.0819258467,0.092005403,0.0,0.2232990202,0.068104684
ARFIP1,0.1041050926,0.0929926541,0.0,0.0,0.0770838674,0.2583652004,0.0,0.0086325689,0.0676474229
EIF2S1,0.154321193,0.0,0.0,0.0,0.0472368197,0.2624717137,0.0,0.0744000319,0.0673037198
DNAJB12,0.2695844352,0.0440556506,0.0,0.0,0.1714153605,0.0239908875,0.0,0.0281698423,0.067152022
RABEP1,0.1254115493,0.0663411975,0.0,0.0,0.0567409504,0.2194590531,0.0,0.0673118474,0.0669080747
GOSR1,0.1558859761,0.0782975089,0.0,0.0,0.1232866668,0.075558158,0.0,0.099696641,0.0665906188
STX5,0.0881417729,0.0,0.0,0.0,0.0949085826,0.2687950765,0.0,0.0799484264,0.0664742323
HSPA4L,0.0838498626,0.0,0.0,0.0,0.0249625273,0.1515400038,0.1202504086,0.1479751141,0.0660722396
AGAP3,0.1912416939,0.0,0.0,0.0,0.0914934563,0.0745619045,0.0,0.1706331784,0.0659912791
TBC1D23,0.0441315066,0.1322504499,0.0,0.13416451215744019,0.1130284682,0.0157730612,0.0,0.0878615568,0.0659011944
SURF4,0.1478885163,0.0472750008,0.0,0.0,0.1943784252,0.0547690027,0.0,0.0795379269,0.065481109
RAB18,0.1666710961,0.0064862802,0.0,0.0,0.1045501788,0.1091802418,0.0,0.1368851607,0.0654716197
SAR1B,0.105619214,0.2154685881,0.0,0.0,0.067243356,0.0207776771,0.0,0.1110142012,0.0650153796
STT3A,0.0795804988,0.2399515094,0.0,0.0,0.0799347369,0.0261129547,0.0,0.0901155405,0.064461905
USE1,0.1353724548,0.0,0.0,0.0,0.1627602861,0.183664888,0.0,0.0332716452,0.0643836593
RAB5A,0.1444627896,0.1580656591,0.0,0.0,0.016994103,0.1611018547,0.0,0.0342759662,0.0643625466
EXOC6,0.0638330721,0.2996703697,0.0,0.0,0.0172812346,0.0837302799,0.0,0.0496479407,0.0642703621
AGR2,0.1220529262,0.0,0.0,0.3023196756839752,0.006023711,0.0673673101,0.0,0.0147540527,0.0640647095
COPA,0.2698846367,0.0,0.0,0.0,0.0066839209,0.177313293,0.0,0.052188139,0.0632587487
COPB2,0.1508828837,0.0,0.0,0.0,0.1360719237,0.1573571219,0.0,0.0579748604,0.0627858487
APPL1,0.1985197726,0.0525751242,0.0,0.0,0.1051119004,0.0279537598,0.0,0.118012211,0.062771596
RAB4B,0.2629110295,0.0,0.0,0.0,0.1032098294,0.081468345,0.0,0.0518800809,0.0624336606
RAB5B,0.2206068816,0.0,0.0,0.0,0.1608982484,0.0063765588,0.0,0.1055089516,0.06167383
GGA2,0.1705379762,0.0552501024,0.0,0.0,0.0240021451,0.1754638951,0.0,0.066259097,0.061439152
RAB6A,0.1708297457,0.0,0.0,0.0,0.0803672037,0.0158537481,0.0,0.223343413,0.0612992638
TBC1D20,0.1927116452,0.0637422832,0.0,0.0,0.0172803295,0.0945244594,0.0,0.1111180003,0.0599220897
LARGE1,0.1211509177,0.1261312664,0.0,0.0,0.0646056204,0.0567981693,0.0,0.1092533801,0.0597424192
TRAPPC3,0.2235570434,0.0416121965,0.0,0.0,0.1198452027,0.079777794,0.0,0.0112475724,0.0595049761
SEC31A,0.1140541535,0.1481797095,0.0,0.0,0.0317233712,0.1161578732,0.0,0.0657391151,0.0594817778
STX18,0.1137167139,0.0821184369,0.0,0.07779949903488159,0.0230684574,0.0730615056,0.0,0.1060459024,0.0594763144
TRAPPC1,0.2020314414,0.0256856696,0.0,0.031488239765167236,0.0546426925,0.1259023731,0.0,0.0357297262,0.0594350178
RAB17,0.0575868193,0.0869361125,0.0,0.014621078036725521,0.0897913831,0.1058693042,0.0,0.1145130952,0.058664724
TMED2,0.1971162363,0.1364924174,0.0,0.0,0.0934876849,0.034548806,0.0,0.0006691971,0.0577892927
RPN2,0.0860564379,0.1991993585,0.0,0.030541226267814636,0.0082365858,0.0230214008,0.0,0.1147194409,0.0577218063
SEC16A,0.0835346376,0.0,0.0,0.0,0.1708024182,0.0689050011,0.0,0.1368925722,0.0575168286
UBA5,0.3162919629,0.0463531647,0.0,0.0,0.023123782,0.0434868252,0.0,0.03048276,0.0574673118
VAMP4,0.0955131894,0.0422040965,0.0,0.0,0.0879484914,0.0752818958,0.0,0.1575975755,0.0573181561
CANX,0.2026007482,0.0,0.0,0.029539823532104492,0.0274056971,0.1647308414,0.0,0.0289169932,0.0566492629
SRP54,0.1097983398,0.0,0.0,0.0,0.1188443829,0.2005921815,0.0,0.0217827409,0.0563772056
RAB2A,0.1083039358,0.2077333465,0.0,0.0,0.0708998667,0.0405299765,0.0,0.0183689239,0.0557295062
RAB39A,0.2160605012,0.0,0.0,0.0,0.0565583755,0.11036157,0.0,0.0577487384,0.0550911481
IQSEC1,0.0639906846,0.1536165508,0.0,0.0,0.1351875594,0.0083468479,0.0,0.0792820378,0.0550529601
PIGQ,0.1252231501,0.0917994745,0.0,0.0,0.131217764,0.0315436743,0.0,0.0583126373,0.0547620875
DOLPP1,0.1590514701,0.0902411647,0.0,0.0,0.1063918703,0.0567383019,0.0,0.0243641856,0.0545983741
UBE2D4,0.1057071521,0.0,0.0,0.0,0.1000075177,0.0676162868,0.0,0.1608085829,0.0542674424
STX7,0.2466206144,0.0442615181,0.0,0.0,0.0323235708,0.0709675388,0.0,0.0374346674,0.0539509887
RABGAP1,0.2275368927,0.0,0.0,0.0,0.0314595048,0.1702477578,0.0,0.0006228984,0.0537333817
VAMP5,0.2696123098,0.0,0.0,0.06212717294692993,0.0051139121,0.002189349,0.0,0.0872179462,0.0532825863
MAN1C1,0.1109902616,0.0,0.0,0.11592601239681244,0.0062570868,0.086763559,0.0401397588,0.0651488865,0.0531531956
ARFGAP3,0.1406691774,0.0,0.0,0.0,0.0682281966,0.1526071265,0.0,0.0592216419,0.0525907678
TMED5,0.1816520947,0.1216231464,0.0,0.0,0.0204008439,0.0654529391,0.0,0.0277814728,0.0521138121
JUN,0.125574517,0.0,0.0,0.00725218653678894,0.0818462922,0.1400189646,0.0,0.0608978753,0.0519487295
OS9,0.1547646284,0.0898626039,0.0,0.0067931730300188065,0.011582919,0.1404289719,0.0,0.0073653766,0.0513497091
ARHGAP1,0.1691642544,0.0381423117,0.0,0.024558888748288155,0.1314209642,0.0148624213,0.0,0.0211671801,0.0499145026
ARHGAP24,0.1863213161,0.0,0.0,0.0,0.0257259304,0.0549087428,0.0,0.1311803026,0.0497670365
GXYLT1,0.1790801902,0.1154290025,0.0,0.0,0.0618649265,0.0027636755,0.0,0.0378831173,0.049627614
ANKFY1,0.2525970291,0.047861872,0.0,0.0,0.0111618436,0.0181826696,0.0,0.0541350141,0.0479923035
RAB11A,0.03309863,0.0867833907,0.0,0.0,0.1007662053,0.1193136819,0.0,0.0402663799,0.047528536
RAD23A,0.1032905522,0.0,0.0,0.0,0.0718990788,0.0882492393,0.0,0.1086469831,0.0465107317
COPZ1,0.1292520287,0.0,0.0,0.0,0.1153279358,8.54136e-05,0.0,0.1266889321,0.0464192888
AP3S1,0.019859178,0.0,0.0,0.0,0.1799469928,0.0265853167,0.0,0.1350424153,0.0451792378
ALG10B,0.0609807321,0.0509477375,0.0,0.0,0.0639197205,0.1380481765,0.0,0.0474006708,0.0451621297
RAB1A,0.10286535,0.0919303583,0.0,0.0,0.0313321438,0.0756813799,0.0,0.0552764569,0.0446357111
DNAJC10,0.107396106,0.0,0.0,0.0,0.0912109259,0.0438695701,0.0,0.1003983709,0.0428593716
VAMP7,0.019859178,0.0,0.0,0.0,0.0338449423,0.1905097731,0.0,0.0949197331,0.0423917033
TRAPPC4,0.1288250598,0.0506995571,0.0,0.0,0.0838457591,0.0199823207,0.0,0.0544713757,0.042228009
ARFGEF1,0.1673379328,0.0,0.0,0.0,0.0968235102,0.009241712,0.0,0.0550519227,0.0410568847
EDEM3,0.0877593925,0.0360524615,0.0,0.0,0.0752497584,0.0055577248,0.0,0.1142081706,0.0398534385
SRP9,0.1579091877,0.0387423898,0.0,0.0,0.0297573946,0.0475985458,0.0,0.0341840612,0.0385239474
MGAT3,0.1710095882,0.0040315445,0.0,0.0,0.0031554958,0.0123827568,0.0456719153,0.0646593447,0.0376138307
GALNT3,0.1524463354,0.0,0.0,0.0,0.0154735385,0.0342148968,0.0,0.0985200118,0.0375818478
RAB19,0.088246003,0.0,0.0,0.0,0.0539509687,0.0470073333,0.0,0.1097112257,0.0373644413
UBQLN4,0.1139659787,0.0,0.0,0.0,0.0476867285,0.1160316521,0.0,0.0183408371,0.0370031496
SVIP,0.1193591243,0.0,0.0,0.018878985196352005,0.040515102,0.1020207595,0.0,0.0133708585,0.0367681037
ASAP1,0.1295163782,0.0,0.0,0.0,0.0814321889,0.0449956411,0.0,0.0376619879,0.0367007745
RAB3C,0.0551643833,0.0609265637,0.0,0.02778943069279194,0.0143381601,0.0775282842,0.0,0.0551413068,0.0363610161
RAB11FIP2,0.1288840592,0.0,0.0,0.0,0.0312144193,0.0593908994,0.0,0.0692199878,0.0360886707
MAN1A2,0.1454338509,0.0,0.0,0.016786012798547745,0.0056116987,0.0178204747,0.0,0.1005332403,0.0357731597
NDE1,0.0872236843,0.0,0.0,0.0,0.0095865873,0.1715229837,0.0,0.011041255,0.0349218138
STX12,0.0572411601,0.1277186956,0.0,0.0,0.0179857577,0.0083499351,0.0,0.0642691483,0.0344455871
NGLY1,0.0969317021,0.0,0.0,0.04352317377924919,0.0980118563,0.0011151019,0.0,0.0340666307,0.0342060581
SEC11C,0.0314438639,0.0338940501,0.0,0.0,0.0466300339,0.071088244,0.0,0.0831279513,0.0332730179
UGGT1,0.1268780816,0.0520220818,0.0,0.0,0.0011714153,0.0487677577,0.0,0.0296062526,0.0323056986
TRAPPC6B,0.0972863303,0.0346173657,0.0,0.0,0.0601887723,0.0230029508,0.0,0.0251340307,0.0300286812
ARHGEF11,0.0512178405,0.116841672,0.0,0.0,0.0357853942,0.0064505012,0.0,0.0095407513,0.0274795199
RAB30,0.026478904,0.0097273443,0.0,0.012228594161570072,0.0003119528,0.0265673407,0.0,0.1302354556,0.0256936989
AP3M1,0.0741991265,0.0444473218,0.0,0.0,0.007997708,0.0376617453,0.0,0.0137572646,0.0222578958
