GeneNames,ExtraTreesClassifier,RandomForestClassifier,AdaBoostClassifier,XGBClassifier,LinearDiscriminantAnalysis,SVC,LassoRegression,RidgeRegression,Average
MON1A,0.1888313279,0.0701537628,0.0,0.028131239116191864,0.0337292163,0.1024481631,0.0,0.0716256439,0.0618649191
STX1B,0.1081454813,0.0838981164,0.0,0.0,0.1432751942,0.0460603584,0.0,0.1124329019,0.0617265065
ACAP3,0.1257837946,0.1476987589,0.0,0.004865729715675116,0.0415924218,0.1088137956,0.0,0.0637133331,0.0615584792
GMCL1,0.1562844594,0.0380689654,0.0,0.0,0.0284179933,0.150506382,0.0,0.1186037095,0.0614851887
RAB38,0.1037427061,0.1231964247,0.0,0.0,0.0341677155,0.011484513,0.0,0.2107203938,0.0604139691
SURF4,0.1062965097,0.0543514578,0.0,0.12264971435070038,0.1233955233,0.0038232109,0.0,0.072781449,0.0604122331
MICAL1,0.2385622036,0.0599466491,0.0,0.0,0.0683153125,0.0735393554,0.0,0.0427025148,0.0603832544
VAMP8,0.0242194979,0.0,0.0,0.02441568300127983,0.2170361649,0.1926555016,0.0,0.0238176924,0.0602680675
PIGN,0.2158384492,0.0090742575,0.0,0.0,0.1900636828,0.0443048796,0.0,0.0219528088,0.0601542597
MAN2A2,0.0501757176,0.1136267881,0.0,0.0,0.052635548,0.1796329886,0.0,0.0850526317,0.0601404592
PIGT,0.1171986453,0.126628409,0.0,0.09658784419298172,0.0117816163,0.0299444163,0.0,0.0967097528,0.0598563355
ALG8,0.0431055029,0.0446694244,0.0,0.05844609811902046,0.0650325923,0.2131118419,0.0,0.0538245519,0.0597737514
TBC1D23,0.0989786232,0.0325531796,0.0,0.0,0.0717954299,0.020652732,0.0,0.2537414761,0.0597151801
BCL2,0.2369068101,0.1025656629,0.0,0.008098430931568146,0.0832691031,0.0353422066,0.0,0.009616163,0.0594747971
HSPA8,0.1501340776,0.0330057693,0.0,0.036792028695344925,0.0660633182,0.0853491659,0.0,0.1024471102,0.0592239337
DPAGT1,0.0478950032,0.0949889003,0.0,0.0037290260661393404,0.041017257,0.2355924281,0.0,0.0478145292,0.058879643
ALG5,0.0675282019,0.0,0.0,0.00603406922891736,0.0539276779,0.2882194777,0.0,0.0551744419,0.0588604836
EVI5,0.164825139,0.0,0.0,0.0,0.1344631563,0.0575187817,0.0,0.1110111031,0.0584772725
TMED5,0.0874610404,0.0169369599,0.0,0.0,0.0899565025,0.1661656343,0.0,0.1069501204,0.0584337822
SYTL2,0.0648279604,0.0402791342,0.0,0.0,0.0933157444,0.2274541819,0.0,0.0361447404,0.0577527202
CTBP1,0.156244727,0.012268009,0.0,0.0,0.0667020568,0.1664691888,0.0,0.0567202705,0.0573005315
TMED8,0.0296492877,0.0191505991,0.0,0.0328824520111084,0.0563630779,0.1130602236,0.0,0.2056955914,0.057100154
ALG12,0.0757050051,0.0732186301,0.0,0.0,0.2313459367,0.0565066294,0.0,0.0192725349,0.057006092
SNAP47,0.2304548879,0.0373054548,0.0,0.017764782533049583,0.0198030852,0.1456874866,0.0,0.0,0.0563769621
RAB9A,0.0176345437,0.0655688196,0.0,0.0,0.0161908161,0.1193280386,0.0,0.2280721357,0.0558492942
CLTA,0.1636228079,0.0155458269,0.0,0.03463485464453697,0.0196068777,0.1808481461,0.0,0.032452666,0.0558388974
UBQLN4,0.0369290315,0.0,0.0,0.0,0.3060372233,0.0580531088,0.0,0.0436357565,0.05558189
GOSR2,0.0620069407,0.0176799288,0.0,0.003339094342663884,0.0580490656,0.1264809492,0.0,0.174387254,0.0552429041
PIGC,0.111673021,0.0041856772,0.0,0.0,0.0245135762,0.283803469,0.0,0.0170573268,0.0551541338
MGAT1,0.0713070037,0.0634723986,0.0,0.06693600863218307,0.067871536,0.0770300638,0.0,0.093731887,0.0550436122
ALG9,0.0626456279,0.0098406643,0.0,0.0076624383218586445,0.2055136655,0.0830042929,0.0,0.0715941838,0.0550326091
RAB33A,0.1738075924,0.0144250525,0.0,0.0026078366208821535,0.0133039965,0.1680270398,0.0,0.0674840675,0.0549569482
DNAJB12,0.2488709368,0.0714418023,0.0,0.005190652795135975,0.0628197502,0.0207146287,0.0,0.0305957196,0.0549541863
STUB1,0.0347342893,0.1368567189,0.0,0.0015212006401270628,0.0301853651,0.1505944473,0.0,0.082362504,0.0545318157
MAP2K7,0.1599918346,0.0481021581,0.0,0.0,0.0599915584,0.0584633998,0.0,0.1063816605,0.0541163264
SEC23A,0.0601370733,0.1273059702,0.0,0.0,0.0593606644,0.0527626383,0.0,0.1306203671,0.0537733392
TBC1D7,0.0,0.0839402856,0.0,0.0,0.1664876223,0.0164661282,0.0,0.1629231215,0.0537271447
SEC61A2,0.2345307579,0.0188781496,0.0,0.0,0.0511361849,0.0612587869,0.0,0.062126537,0.053491302
LMAN2,0.0193846223,0.0857281428,0.0,0.0,0.141021716,0.1365475365,0.0,0.045027216,0.0534636542
TBC1D22A,0.1119567006,0.0175342841,0.0,0.019573982805013657,0.053381834,0.1631415521,0.0,0.0587087583,0.053037139
ARHGEF7,0.0,0.0,0.0,0.0,0.092531591,0.0588026205,0.0,0.2721071689,0.0529301725
RER1,0.1755748482,0.0188000313,0.0,0.0,0.0802687818,0.1175612441,0.0,0.0298522483,0.0527571442
ASAP2,0.0091228578,0.0455315228,0.0,0.0,0.0446623153,0.1704943201,0.0,0.1518804987,0.0527114393
TUSC3,0.2077122747,0.0,0.0,0.13932132720947266,0.007583311,0.0639955287,0.0,0.0022486063,0.052607631
RAB2B,0.0847838314,0.034114303,0.0,0.0,0.1844085461,0.0897613287,0.0,0.0274022584,0.0525587834
SGSM3,0.0923035809,0.0284512112,0.0,0.0017453780164942145,0.0988926555,0.1566580965,0.0,0.0398037259,0.052231831
MGAT4B,0.2701830983,0.0249066528,0.0,0.0,0.0139314039,0.0497488205,0.0,0.0579907835,0.0520950949
RAB39A,0.0582170933,0.0530510095,0.0,0.0024162111803889275,0.0429075465,0.1985803399,0.0,0.0612350854,0.0520509107
TRAPPC6B,0.0807886227,0.1137245195,0.0,0.0,0.1140012544,0.092138792,0.0,0.0112424977,0.0514869608
RAB1B,0.1823428535,0.0124924572,0.0,0.0,0.1407779496,0.0599574006,0.0,0.0143833936,0.0512442568
RAB8B,0.0911653409,0.0799032747,0.0,0.0,0.2227070415,0.0071511123,0.0,0.0007732745,0.0502125055
DNAJC5B,0.1648809295,0.0829072105,0.0,0.0,0.05535231,0.0464087713,0.0,0.0507749708,0.050040524
ARF4,0.0492496093,0.0127426475,0.0,0.07031000405550003,0.2099128462,0.0101835693,0.0,0.0477021833,0.0500126075
GOSR1,0.1041837469,0.0,0.0,0.0,0.1542714635,0.0739541214,0.0,0.067352672,0.0499702505
VAMP7,0.0547371465,0.0774869711,0.0,0.0,0.1368608711,0.0640749028,0.0,0.065634283,0.0498492718
ARFGEF2,0.1985521823,0.0,0.0,0.0,0.0229472949,0.1652396762,0.0,0.0111871029,0.049740782
RAB40A,0.0819859199,0.0967039454,0.0,0.0,0.0034490828,0.1124782249,0.0,0.1031395349,0.0497195885
ARHGEF6,0.0287370019,0.0306397912,0.0,0.0,0.0396693212,0.1973420325,0.0,0.1011751715,0.0496954148
COG4,0.1455839574,0.0167415528,0.0,0.016345564275979996,0.1818977994,0.0197691541,0.0,0.0151866811,0.0494405886
UBE2E3,0.1678141347,0.0585202292,0.0,0.0,0.065850317,0.0965891451,0.0,0.0048039187,0.0491972181
RAB10,0.1848972765,0.0502246584,0.0,0.008579403162002563,0.041843676,0.0929191372,0.0,0.0102859125,0.048593758
RNF5,0.1260794946,0.0675223632,0.0,0.04801641032099724,0.1097871251,0.0054836464,0.0,0.0286115107,0.0481875688
ARAP1,0.1356986694,0.0144889663,0.0,0.01011335477232933,0.013400922,0.1881940533,0.0,0.0231129681,0.0481261167
MAN1C1,0.1797381376,0.0821535865,0.0,0.024631990119814873,0.0273242819,0.0327056927,0.0,0.0337257487,0.0475349297
ARF6,0.085452092,0.0777010477,0.0,0.0,0.066951993,0.0087337484,0.0,0.1396261083,0.0473081237
TBC1D12,0.0454115586,0.0333063174,0.0,0.0,0.0167406886,0.1933490844,0.0,0.0859886306,0.046849535
RAB25,0.0743329896,0.1108560846,0.0,0.0,0.117162798,0.0259675816,0.0,0.0430083117,0.0464159707
USO1,0.0,0.0166640456,0.0,0.0,0.1695319281,0.1245575262,0.0,0.0596363814,0.0462987352
GBF1,0.0958452802,0.0181789589,0.0,0.0,0.0010492742,0.168129926,0.0,0.0855108886,0.046089291
PDIA4,0.1465455268,0.0,0.0,0.15902912616729736,0.0043093967,0.0242101698,0.0,0.0326806827,0.0458468628
UBE2G2,0.0606572287,0.1321904388,0.0,0.007303381804376841,0.1262389453,0.0231686598,0.0,0.0159905249,0.0456936474
PSD4,0.0469202979,0.0439644685,0.0,0.04235260933637619,0.1415344198,0.0201679315,0.0,0.0696063414,0.0455682586
TBC1D22B,0.2410103341,0.0,0.0,0.0033313161693513393,0.026844923,0.0105221835,0.0,0.0812803794,0.045373642
DAD1,0.1124297271,0.0188369572,0.0,0.012060876935720444,0.0701387797,0.0655444256,0.0,0.0806693381,0.0449600131
RNF185,0.0489627922,0.0,0.0,0.017552172765135765,0.2580341572,0.0296377811,0.0,0.0027897858,0.0446220861
SEC61B,0.1951960173,0.0,0.0,0.0,0.0451537404,0.1005965193,0.0,0.0158206638,0.0445958676
DNAJC6,0.1622745806,0.0174368546,0.0,0.0,0.0588504114,0.0888091069,0.0,0.0281745326,0.0444431858
UBQLN2,0.051313206,0.0179579073,0.0,0.008248240686953068,0.1398675283,0.0353905349,0.0,0.1009938395,0.0442214071
VAMP5,0.1440882078,0.0,0.0,0.007651785388588905,0.0698085966,0.1031240651,0.0,0.0281254451,0.0440997625
EXOC6B,0.0832304515,0.0166640456,0.0,0.0,0.1040990526,0.0774917335,0.0,0.0626794756,0.0430205949
ERO1A,0.1390951226,0.0181690749,0.0,0.06824780255556107,0.0040810428,0.0333366275,0.0,0.08082752,0.0429696488
PIGP,0.1065593379,0.0752930353,0.0,0.0,0.0315169177,0.1148701144,0.0,0.0118853292,0.0425155918
SRP68,0.1961414417,0.0738260215,0.0,0.0,0.0217750943,0.0059995348,0.0,0.0352599478,0.041625255
CLTB,0.0279387519,0.067847525,0.0,0.0,0.0499196525,0.123482247,0.0074686079,0.0555720766,0.0415286076
NDE1,0.1296883561,0.0225710476,0.0,0.0,0.0015478211,0.1264427156,0.0,0.0434299788,0.0404599899
HAS3,0.0247962393,0.0454650272,0.0,0.05031857267022133,0.0418959146,0.0744258504,0.0,0.085692664,0.0403242835
AGAP3,0.1290506676,0.0,0.0,0.03574172034859657,0.0572524678,0.0270789636,0.0,0.0681032199,0.0396533799
B4GALT1,0.0538319327,0.1390603538,0.0,0.0,0.0547809045,0.0192485074,0.0,0.0491441361,0.0395082293
MOGS,0.0489963441,0.1273278473,0.0,0.0,0.1164895816,0.0181912976,0.0,0.0033433697,0.039293555
HAS2,0.0220786284,0.10040585,0.0,0.0,0.0250402153,0.1207186408,0.0,0.0443111629,0.0390693122
UBQLN1,0.0888629247,0.0231807597,0.0,0.0,0.1120780554,0.0180045438,0.0,0.0683325619,0.0388073557
TRAPPC1,0.1225788316,0.0,0.0,0.0,0.0465469524,0.0735074056,0.0,0.064693265,0.0384158068
UBA1,0.0481190734,0.0,0.0,0.0,0.1213944523,0.1271886157,0.0,0.0104515642,0.0383942132
EEA1,0.0732869573,0.0178807855,0.0,0.0059830192476511,0.0033868674,0.1275804684,0.0,0.0771526975,0.0381588494
COG6,0.1009746002,0.0458677108,0.0,0.0,0.0624653748,0.0402342065,0.0,0.0521086346,0.0377063159
RAB3A,0.0822732494,0.1070577102,0.0,0.0,0.0018546574,0.0786074344,0.0,0.0268234254,0.0370770596
GALNT16,0.0321346816,0.0,0.0,0.010994913056492805,0.0439631851,0.0937960787,0.0,0.1125993195,0.0366860222
SIL1,0.0262467673,0.0,0.0,0.0,0.1433981008,0.0946569081,0.0,0.0245696212,0.0361089247
AP1G1,0.0964134017,0.0,0.0,0.0,0.1307813373,0.0356750413,0.0,0.0124770928,0.0344183591
ARFGAP1,0.0854887795,0.0,0.0,0.0,0.0138531325,0.1028029119,0.0,0.0592218614,0.0326708357
VAMP2,0.0952705103,0.0565479059,0.0,0.006135300267487764,0.0214995103,0.0438511305,0.0,0.0372076745,0.032564004
TRAM1,0.1326316077,0.0,0.0,0.0,0.0430530563,0.0384139751,0.0,0.0458650466,0.0324954607
MAN1A1,0.0530430309,0.0659565332,0.0,0.0,0.027094934,0.1056442561,0.0,0.0063484258,0.0322608975
ABO,0.0915068279,0.0176442836,0.0,0.0311176348477602,0.0262429281,0.0127519451,0.0491873661,0.0261661644,0.0318271438
TBC1D2B,0.0483313138,0.0,0.0,0.12413584440946579,0.0065635053,0.0,0.0,0.0735944378,0.0315781377
GALNT7,0.1100261771,0.0,0.0,0.004555576480925083,0.1013590402,0.015407336,0.0,0.0212005708,0.0315685876
SEC24D,0.0959691344,0.0,0.0,0.0,0.040293974,0.0634112419,0.0,0.0510539204,0.0313410338
EDEM3,0.1126884884,0.0,0.0,0.0,0.071089332,0.0483433455,0.0,0.0115234491,0.0304555769
TBC1D19,0.0497465832,0.079580367,0.0,0.020347662270069122,0.0324584831,4.14946e-05,0.0,0.0606649343,0.0303549406
RAB15,0.038599364,0.0,0.0,0.0,0.1171525809,0.0541086176,0.0,0.0320629911,0.0302404442
SRPRA,0.0699532645,0.0423881161,0.0,0.0,0.0162596159,0.0619096613,0.0,0.0441752365,0.0293357368
RAB18,0.0596202146,0.0,0.0,0.0,0.0397370133,0.0969476814,0.0,0.0353850182,0.0289612409
EXOC5,0.0310869534,0.0,0.0,0.021286994218826294,0.0773106827,0.0444021821,0.0,0.0407737316,0.026857568
TMED7,0.1140704397,0.0,0.0,0.0,0.0226403622,0.0412668915,0.0,0.0333904305,0.0264210155
EXOC1,0.0255440017,0.0354102279,0.0,0.0,0.0186279159,0.1119244252,0.0,0.002329106,0.0242294596
BAG1,0.082051296,0.0202831647,0.0,0.0,0.0074209101,0.0017120903,0.0,0.0463696177,0.0197296348
NCKIPSD,0.0813454816,0.0,0.0,0.0,0.0417208594,0.0160017297,0.0,0.0021656658,0.0176542171
TBC1D2,0.047158157,0.0,0.0,0.03931499272584915,0.0099959668,0.0305691173,0.0,0.0090473494,0.0170106979
